hmm,param,layer,seed,target,R2
Spiral,a=0.01,14,1,random,-1.907091703744189
Spiral,a=0.01,15,1,random,-1.7971002845685295
Spiral,a=0.01,16,1,random,-1.735696449936793
Spiral,a=0.01,17,1,random,-1.751522425081459
Spiral,a=0.01,18,1,random,-1.7499704838768406
Spiral,a=0.01,19,1,random,-1.818716936884782
Spiral,a=0.01,20,1,random,-1.612875355894563
Spiral,a=0.01,21,1,random,-1.3967176599838242
Spiral,a=0.01,22,1,random,-1.3492827674022831
Spiral,a=0.01,23,1,random,-1.2594752272373682
Spiral,a=0.01,24,1,random,-1.163484748899628
Spiral,a=0.01,25,1,random,-1.0829121692125319
Spiral,a=0.01,26,1,random,-1.0411210168405574
Spiral,a=0.01,27,1,random,-0.9610526939117341
Spiral,a=0.01,28,1,random,-0.9082072476886394
Spiral,a=0.01,29,1,random,-0.8246409423385523
Spiral,a=0.01,30,1,random,-0.7450014767256634
Spiral,a=0.01,31,1,random,-0.5112870206664355
Spiral,a=0.01,0,2,real,0.235967056714546
Spiral,a=0.01,1,2,real,0.41901620826238717
Spiral,a=0.01,2,2,real,0.33530114578141823
Spiral,a=0.01,3,2,real,0.4336925068077878
Spiral,a=0.01,4,2,real,0.32462294725370133
Spiral,a=0.01,5,2,real,0.6857726052070274
Spiral,a=0.01,6,2,real,0.8119262175585621
Spiral,a=0.01,7,2,real,0.7979525948626246
Spiral,a=0.01,8,2,real,0.7876209793797014
Spiral,a=0.01,9,2,real,0.7692652501002217
Spiral,a=0.01,10,2,real,0.7611394680455756
Spiral,a=0.01,11,2,real,0.7482575596281948
Spiral,a=0.01,12,2,real,0.7602474125605277
Spiral,a=0.01,13,2,real,0.7265396839817544
Spiral,a=0.01,14,2,real,0.752104334437758
Spiral,a=0.01,15,2,real,0.7815395033270927
Spiral,a=0.01,16,2,real,0.7832782967521492
Spiral,a=0.01,17,2,real,0.78438795339319
Spiral,a=0.01,18,2,real,0.7936671554498587
Spiral,a=0.01,19,2,real,0.8062553538563184
Spiral,a=0.01,20,2,real,0.8199128308942492
Spiral,a=0.01,21,2,real,0.8278191036857429
Spiral,a=0.01,22,2,real,0.8291830309937539
Spiral,a=0.01,23,2,real,0.833440079618541
Spiral,a=0.01,24,2,real,0.8339269700914052
Spiral,a=0.01,25,2,real,0.846265421891418
Spiral,a=0.01,26,2,real,0.8477195380386394
Spiral,a=0.01,27,2,real,0.8542557591136584
Spiral,a=0.01,28,2,real,0.8650109897739613
