hmm,param,layer,seed,R2,target
Strata,"a=0.98, t0=0.38, t1=0.54",16,1,0.971536816272128,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,1,0.9695415128895564,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,1,0.9701228914911748,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,1,0.9694262183616422,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,1,0.9688398218300732,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,1,0.9688289079060936,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,1,0.9690079858336796,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,1,0.968492603471071,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,1,0.969132349761704,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,1,0.9683590257632724,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,1,0.96921970829792,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,1,0.965968245855679,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,2,0.8703138618900446,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,2,0.9347728470435288,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,2,0.9597536520669016,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,2,0.9768572829031767,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,2,0.982723490738432,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,2,0.982955292666402,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,2,0.9805085404794393,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,2,0.977548976906336,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,2,0.9740018742296632,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,2,0.973331313517272,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,2,0.9694692232696692,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,2,0.9771310436792164,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,2,0.9786381473172104,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,2,0.9780762504097328,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,2,0.979028097133718,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,2,0.9778266080746484,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,2,0.9763414809442328,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,2,0.975842418601326,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,2,0.9747692069497635,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,2,0.9739135615031388,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,2,0.9740248796786548,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,2,0.9740796643695596,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,2,0.972684118857846,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,2,0.9730215709718074,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,2,0.9726624717741984,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,2,0.97144409126584,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,2,0.9724602000580956,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,2,0.970437236168034,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,3,0.8680912054153895,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,3,0.9417792641857416,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,3,0.9624016759785704,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,3,0.9749398886293676,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,3,0.9799687624250352,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,3,0.9768788661182696,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,3,0.9759909051980388,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,3,0.9724317802953232,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,3,0.9665435792944808,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,3,0.9683677871320936,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,3,0.967295102316657,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,3,0.97463241218663,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,3,0.9739494292644794,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,3,0.9745721275563836,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,3,0.9751825087629424,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,3,0.9735065161591524,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,3,0.9733878845996404,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,3,0.9722101591190389,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,3,0.972725595676269,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,3,0.9720556854888714,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,3,0.9722427464997456,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,3,0.9723883223581374,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,3,0.9722801484466784,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,3,0.972633886825654,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,3,0.972073472936179,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,3,0.9719088790014444,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,3,0.9723847114334678,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,3,0.9721070939373256,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,4,0.8820054801728667,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,4,0.9337465662708768,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,4,0.953733866518834,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,4,0.9712944539980366,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,4,0.975909054424559,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,4,0.9763087499723914,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,4,0.9765036710362892,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,4,0.9718641884763454,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,4,0.9646897589084438,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,4,0.9663539925613712,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,4,0.9658013680207004,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,4,0.9742447520145404,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,4,0.974792058458675,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,4,0.9754174042010624,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,4,0.9733857114979544,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,4,0.9727169588751357,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,4,0.9721763747588952,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,4,0.9710588763373466,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,4,0.9702346427758132,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,4,0.9712048000404164,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,4,0.971567816324719,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,4,0.9720144280091256,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,4,0.9700473140814608,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,4,0.9705874909441622,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,4,0.9713364645806204,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,4,0.9703593046707516,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,4,0.9697848867767462,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,4,0.9705716477237002,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,5,0.8526718612000125,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,5,0.927587839072292,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,5,0.9521372823905504,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,5,0.9716316812596514,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,5,0.9771487111328084,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,5,0.9778494076505984,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,5,0.9767645048484148,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,5,0.9725370838084432,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,5,0.9658118392072508,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,5,0.9654770446245118,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,5,0.9632823875665384,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,5,0.9717027468918182,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,5,0.9703054709003308,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,5,0.969601708834379,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,5,0.9705344560153945,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,5,0.9697578552627472,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,5,0.969055232197844,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,5,0.9682289141928826,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,5,0.9679529287877036,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,5,0.969367229545492,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,5,0.9674433391448208,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,5,0.9673994660868032,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,5,0.967902921764342,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,5,0.9681053483587369,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,5,0.9673721013714376,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,5,0.9664612849813904,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,5,0.9681405598445496,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,5,0.9657527201755014,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,6,0.8602419951412751,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,6,0.9255991551946772,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,6,0.9544255706813158,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,6,0.9705578396183056,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,6,0.978938800857937,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,6,0.9778302961743012,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,6,0.9770242389091944,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,6,0.9749222330437066,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,6,0.9670220585016744,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,6,0.9657701790286928,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,6,0.9662629401851568,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,6,0.9745759887067476,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,6,0.9751776060931036,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,6,0.9726346189621587,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,6,0.972879139217789,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,6,0.972458148212996,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,6,0.9729002374647086,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,6,0.9713691317764986,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,6,0.9698331564203015,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,6,0.9693222024030992,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,6,0.9691866286577224,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,6,0.9696888911382986,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,6,0.9704246897638484,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,6,0.9705530793810596,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,6,0.9705444206736557,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,6,0.970093286971176,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,6,0.9709644678383051,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,6,0.9685816818410627,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,7,0.8661492419726613,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,7,0.9342396847595212,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,7,0.9562756364506644,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,7,0.9732466923174392,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,7,0.9791311775335778,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,7,0.976347793828263,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,7,0.97623222242673,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,7,0.9735762643788562,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,7,0.9666583188921086,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,7,0.96859051290176,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,7,0.966849872953745,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,7,0.9763573009801596,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,7,0.9752890317764084,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,7,0.9726524608076706,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,7,0.9749426268372798,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,7,0.9744286386717208,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,7,0.973277908800794,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,7,0.9743558839699578,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,7,0.9737419367864916,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,7,0.9725039471110098,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,7,0.9733540626614255,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,7,0.9729582470409038,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,7,0.9728888307494352,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,7,0.973368556719022,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,7,0.9726934384824149,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,7,0.973079904345074,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,7,0.9734797928813804,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,7,0.9732349512747834,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,8,0.8682565423455609,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,8,0.9379446467874604,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,8,0.9561453907540534,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,8,0.9730094800636554,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,8,0.9787804407864082,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,8,0.976149191982688,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,8,0.9756508867418064,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,8,0.9704856006836794,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,8,0.9685655716970032,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,8,0.9670556112640109,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,8,0.9693715955780192,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,8,0.9771114757589942,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,8,0.9763568908012854,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,8,0.9754219793870166,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,8,0.9770358956451348,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,8,0.976532866647137,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,8,0.9760872192744946,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,8,0.9752234599700474,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,8,0.9755352998049512,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,8,0.975779918005527,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,8,0.975783688166268,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,8,0.9759646614099348,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,8,0.9753837028577332,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,8,0.9749553971188808,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,8,0.9754116750180702,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,8,0.975902840724352,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,8,0.9765807786458804,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,8,0.9740778700940148,real
Strata,"a=0.98, t0=0.38, t1=0.54",0,9,0.8734177023156464,real
Strata,"a=0.98, t0=0.38, t1=0.54",1,9,0.9375766340384885,real
Strata,"a=0.98, t0=0.38, t1=0.54",2,9,0.9611392834469764,real
Strata,"a=0.98, t0=0.38, t1=0.54",3,9,0.9770922341854116,real
Strata,"a=0.98, t0=0.38, t1=0.54",4,9,0.9810601860201488,real
Strata,"a=0.98, t0=0.38, t1=0.54",5,9,0.9796164947149062,real
Strata,"a=0.98, t0=0.38, t1=0.54",6,9,0.9783388563756308,real
Strata,"a=0.98, t0=0.38, t1=0.54",7,9,0.973523062405942,real
Strata,"a=0.98, t0=0.38, t1=0.54",8,9,0.9706816295426248,real
Strata,"a=0.98, t0=0.38, t1=0.54",9,9,0.9669033260377432,real
Strata,"a=0.98, t0=0.38, t1=0.54",10,9,0.9673964666331604,real
Strata,"a=0.98, t0=0.38, t1=0.54",11,9,0.9751656103960288,real
Strata,"a=0.98, t0=0.38, t1=0.54",12,9,0.977036356593374,real
Strata,"a=0.98, t0=0.38, t1=0.54",13,9,0.9766418823225108,real
Strata,"a=0.98, t0=0.38, t1=0.54",14,9,0.9766730365132302,real
Strata,"a=0.98, t0=0.38, t1=0.54",15,9,0.9773721617630104,real
Strata,"a=0.98, t0=0.38, t1=0.54",16,9,0.9764588962458556,real
Strata,"a=0.98, t0=0.38, t1=0.54",17,9,0.9753404938453608,real
Strata,"a=0.98, t0=0.38, t1=0.54",18,9,0.9731123842747936,real
Strata,"a=0.98, t0=0.38, t1=0.54",19,9,0.9739228059641316,real
Strata,"a=0.98, t0=0.38, t1=0.54",20,9,0.9731762125088882,real
Strata,"a=0.98, t0=0.38, t1=0.54",21,9,0.9731912799655824,real
Strata,"a=0.98, t0=0.38, t1=0.54",22,9,0.9728524448511564,real
Strata,"a=0.98, t0=0.38, t1=0.54",23,9,0.9730658014880792,real
Strata,"a=0.98, t0=0.38, t1=0.54",24,9,0.9731051280241332,real
Strata,"a=0.98, t0=0.38, t1=0.54",25,9,0.9732074935863892,real
Strata,"a=0.98, t0=0.38, t1=0.54",26,9,0.973798448552257,real
Strata,"a=0.98, t0=0.38, t1=0.54",27,9,0.9700282156044124,real
Strata,"a=0.99, t0=0.38, t1=0.54",0,0,0.8712111458438969,real
Strata,"a=0.99, t0=0.38, t1=0.54",1,0,0.9368822715117268,real
Strata,"a=0.99, t0=0.38, t1=0.54",2,0,0.957101030814456,real
Strata,"a=0.99, t0=0.38, t1=0.54",3,0,0.9692682900518376,real
Strata,"a=0.99, t0=0.38, t1=0.54",4,0,0.9747176838273836,real
Strata,"a=0.99, t0=0.38, t1=0.54",5,0,0.9660956139291192,real
Strata,"a=0.99, t0=0.38, t1=0.54",6,0,0.964397899902282,real
Strata,"a=0.99, t0=0.38, t1=0.54",7,0,0.9672173035399868,real
Strata,"a=0.99, t0=0.38, t1=0.54",8,0,0.9612286070327738,real
Strata,"a=0.99, t0=0.38, t1=0.54",9,0,0.9608396181034404,real
Strata,"a=0.99, t0=0.38, t1=0.54",10,0,0.959333729665626,real
Strata,"a=0.99, t0=0.38, t1=0.54",11,0,0.9697500945168984,real
Strata,"a=0.99, t0=0.38, t1=0.54",12,0,0.9699474866527495,real
Strata,"a=0.99, t0=0.38, t1=0.54",13,0,0.9703772376982772,real
Strata,"a=0.99, t0=0.38, t1=0.54",14,0,0.9721887069208178,real
Strata,"a=0.99, t0=0.38, t1=0.54",15,0,0.972851169805313,real
Strata,"a=0.99, t0=0.38, t1=0.54",16,0,0.971903739640722,real
Strata,"a=0.99, t0=0.38, t1=0.54",17,0,0.9715844505955072,real
Strata,"a=0.99, t0=0.38, t1=0.54",18,0,0.970575145841093,real
Strata,"a=0.99, t0=0.38, t1=0.54",19,0,0.9692451330223116,real
Strata,"a=0.99, t0=0.38, t1=0.54",20,0,0.968712935122386,real
Strata,"a=0.99, t0=0.38, t1=0.54",21,0,0.9697118759255996,real
Strata,"a=0.99, t0=0.38, t1=0.54",22,0,0.9691094864745424,real
Strata,"a=0.99, t0=0.38, t1=0.54",23,0,0.968708351909584,real
Strata,"a=0.99, t0=0.38, t1=0.54",24,0,0.9700983359340084,real
Strata,"a=0.99, t0=0.38, t1=0.54",25,0,0.9684882773732544,real
Strata,"a=0.99, t0=0.38, t1=0.54",26,0,0.9697137062899264,real
Strata,"a=0.99, t0=0.38, t1=0.54",27,0,0.9693894153847497,real
Strata,"a=0.99, t0=0.38, t1=0.54",0,1,0.7714917125772484,real
Strata,"a=0.99, t0=0.38, t1=0.54",1,1,0.8875284610329528,real
Strata,"a=0.99, t0=0.38, t1=0.54",2,1,0.9197165790115568,real
Strata,"a=0.99, t0=0.38, t1=0.54",3,1,0.9440639648381725,real
Strata,"a=0.99, t0=0.38, t1=0.54",4,1,0.9471595116377362,real
Strata,"a=0.99, t0=0.38, t1=0.54",5,1,0.939156835704288,real
Strata,"a=0.99, t0=0.38, t1=0.54",6,1,0.9388630911344366,real
Strata,"a=0.99, t0=0.38, t1=0.54",7,1,0.932096456401914,real
Strata,"a=0.99, t0=0.38, t1=0.54",8,1,0.923646328682136,real
Strata,"a=0.99, t0=0.38, t1=0.54",9,1,0.92840994000211,real
Strata,"a=0.99, t0=0.38, t1=0.54",10,1,0.9233428724199866,real
Strata,"a=0.99, t0=0.38, t1=0.54",11,1,0.9408454102689188,real
Strata,"a=0.99, t0=0.38, t1=0.54",12,1,0.9407198774592316,real
Strata,"a=0.99, t0=0.38, t1=0.54",13,1,0.9426259571843928,real
Strata,"a=0.99, t0=0.38, t1=0.54",14,1,0.9468112661006208,real
Strata,"a=0.99, t0=0.38, t1=0.54",15,1,0.9446008166892776,real
Strata,"a=0.99, t0=0.38, t1=0.54",16,1,0.9429924607030282,real
Strata,"a=0.99, t0=0.38, t1=0.54",17,1,0.9422173731655086,real
Strata,"a=0.99, t0=0.38, t1=0.54",18,1,0.9412361195244114,real
Strata,"a=0.99, t0=0.38, t1=0.54",19,1,0.9429457605869837,real
Strata,"a=0.99, t0=0.38, t1=0.54",20,1,0.943579046917826,real
Strata,"a=0.99, t0=0.38, t1=0.54",21,1,0.9454196383395186,real
Strata,"a=0.99, t0=0.38, t1=0.54",22,1,0.9453062897664928,real
Strata,"a=0.99, t0=0.38, t1=0.54",23,1,0.9444220480571072,real
Strata,"a=0.99, t0=0.38, t1=0.54",24,1,0.9439786594328524,real
Strata,"a=0.99, t0=0.38, t1=0.54",25,1,0.9458276186586114,real
Strata,"a=0.99, t0=0.38, t1=0.54",26,1,0.9458171720274368,real
Strata,"a=0.99, t0=0.38, t1=0.54",27,1,0.9463739774690418,real
Strata,"a=0.99, t0=0.38, t1=0.54",0,2,0.8595369843276477,real
Strata,"a=0.99, t0=0.38, t1=0.54",1,2,0.9270658140862909,real
Strata,"a=0.99, t0=0.38, t1=0.54",2,2,0.9431503181767298,real
Strata,"a=0.99, t0=0.38, t1=0.54",3,2,0.9639900284973542,real
Strata,"a=0.99, t0=0.38, t1=0.54",4,2,0.9669506368453586,real
Strata,"a=0.99, t0=0.38, t1=0.54",5,2,0.9622196086666956,real
Strata,"a=0.99, t0=0.38, t1=0.54",6,2,0.9631643250965576,real
Strata,"a=0.99, t0=0.38, t1=0.54",7,2,0.9574153219934196,real
Strata,"a=0.99, t0=0.38, t1=0.54",8,2,0.9516170101985588,real
Strata,"a=0.99, t0=0.38, t1=0.54",9,2,0.9535763337210392,real
Strata,"a=0.99, t0=0.38, t1=0.54",10,2,0.9529840052302287,real
Strata,"a=0.99, t0=0.38, t1=0.54",11,2,0.9667455670948126,real
Strata,"a=0.99, t0=0.38, t1=0.54",12,2,0.9656139965526818,real
Strata,"a=0.99, t0=0.38, t1=0.54",13,2,0.9600565266587696,real
Strata,"a=0.99, t0=0.38, t1=0.54",14,2,0.9617505880057412,real
Strata,"a=0.99, t0=0.38, t1=0.54",15,2,0.9601789145068944,real
Strata,"a=0.99, t0=0.38, t1=0.54",16,2,0.9584048450271908,real
Strata,"a=0.99, t0=0.38, t1=0.54",17,2,0.9592782360886092,real
Strata,"a=0.99, t0=0.38, t1=0.54",18,2,0.9566140714741308,real
Strata,"a=0.99, t0=0.38, t1=0.54",19,2,0.9577587849451452,real
Strata,"a=0.99, t0=0.38, t1=0.54",20,2,0.957334955184266,real
Strata,"a=0.99, t0=0.38, t1=0.54",21,2,0.9589962046258488,real
Strata,"a=0.99, t0=0.38, t1=0.54",22,2,0.9571873388750984,real
Strata,"a=0.99, t0=0.38, t1=0.54",23,2,0.9590000196386986,real
Strata,"a=0.99, t0=0.38, t1=0.54",24,2,0.9597283051259016,real
Strata,"a=0.99, t0=0.38, t1=0.54",25,2,0.9601122193249862,real
Strata,"a=0.99, t0=0.38, t1=0.54",26,2,0.9612124266418212,real
Strata,"a=0.99, t0=0.38, t1=0.54",27,2,0.9602916320660372,real
Strata,"a=0.99, t0=0.38, t1=0.54",0,3,0.8804631543044816,real
Strata,"a=0.99, t0=0.38, t1=0.54",1,3,0.9341398039704706,real
Strata,"a=0.99, t0=0.38, t1=0.54",2,3,0.9566172174444048,real
Strata,"a=0.99, t0=0.38, t1=0.54",3,3,0.9692232839925908,real
Strata,"a=0.99, t0=0.38, t1=0.54",4,3,0.9663083501614764,real
Strata,"a=0.99, t0=0.38, t1=0.54",5,3,0.968327809129012,real
Strata,"a=0.99, t0=0.38, t1=0.54",6,3,0.9728539304777456,real
Strata,"a=0.99, t0=0.38, t1=0.54",7,3,0.9666747363579428,real
Strata,"a=0.99, t0=0.38, t1=0.54",8,3,0.955925723334651,real
Strata,"a=0.99, t0=0.38, t1=0.54",9,3,0.9609247175719976,real
Strata,"a=0.99, t0=0.38, t1=0.54",10,3,0.9602586172042892,real
Strata,"a=0.99, t0=0.38, t1=0.54",11,3,0.9685500786289092,real
Strata,"a=0.99, t0=0.38, t1=0.54",12,3,0.9686189030309804,real
Strata,"a=0.99, t0=0.38, t1=0.54",13,3,0.9630733578931584,real
Strata,"a=0.99, t0=0.38, t1=0.54",14,3,0.9660576628300636,real
Strata,"a=0.99, t0=0.38, t1=0.54",15,3,0.9628760581170676,real
Strata,"a=0.99, t0=0.38, t1=0.54",16,3,0.962416142537076,real
Strata,"a=0.99, t0=0.38, t1=0.54",17,3,0.9611429728890744,real
Strata,"a=0.99, t0=0.38, t1=0.54",18,3,0.9624461811083576,real
Strata,"a=0.99, t0=0.38, t1=0.54",19,3,0.9632276660941,real
Strata,"a=0.99, t0=0.38, t1=0.54",20,3,0.964027601254178,real
Strata,"a=0.99, t0=0.38, t1=0.54",21,3,0.9627970744962766,real
Strata,"a=0.99, t0=0.38, t1=0.54",22,3,0.9612279099842254,real
Strata,"a=0.99, t0=0.38, t1=0.54",23,3,0.9608147655531268,real
Strata,"a=0.99, t0=0.38, t1=0.54",24,3,0.961756925470525,real
Strata,"a=0.99, t0=0.38, t1=0.54",25,3,0.9623754884431828,real
Strata,"a=0.99, t0=0.38, t1=0.54",26,3,0.9632423711327212,real
Strata,"a=0.99, t0=0.38, t1=0.54",27,3,0.961703042868528,real
Strata,"a=0.99, t0=0.38, t1=0.54",0,4,0.8745923273880609,real
Strata,"a=0.99, t0=0.38, t1=0.54",1,4,0.9181310849945454,real
Strata,"a=0.99, t0=0.38, t1=0.54",2,4,0.940482527354004,real
