hmm,param,layer,seed,target,R2
Spiral,a=0.01,0,2,real,0.10348243713540917
Spiral,a=0.01,1,2,real,0.16796353324079627
Spiral,a=0.01,2,2,real,0.17989775869424407
Spiral,a=0.01,3,2,real,0.1867893493397672
Spiral,a=0.01,4,2,real,0.17234017709819616
Spiral,a=0.01,5,2,real,0.16484463976075536
Spiral,a=0.01,6,2,real,0.2486071587133375
Spiral,a=0.01,7,2,real,0.28518157209195083
Spiral,a=0.01,8,2,real,0.29660719465961427
Spiral,a=0.01,9,2,real,0.28658193809152477
Spiral,a=0.01,10,2,real,0.2776451643301895
Spiral,a=0.01,11,2,real,0.277777685450012
Spiral,a=0.01,12,2,real,0.3020729983940509
Spiral,a=0.01,13,2,real,0.30360970172776636
Spiral,a=0.01,14,2,real,0.2968614037747407
Spiral,a=0.01,15,2,real,0.2859775605367001
Spiral,a=0.01,16,2,real,0.286513307785625
Spiral,a=0.01,17,2,real,0.2813678198466165
Spiral,a=0.01,18,2,real,0.273613887868667
Spiral,a=0.01,19,2,real,0.2600094531321795
Spiral,a=0.01,20,2,real,0.2634259497772654
Spiral,a=0.01,21,2,real,0.25826353508119637
Spiral,a=0.01,22,2,real,0.2575940356755718
Spiral,a=0.01,23,2,real,0.2568399640364887
Spiral,a=0.01,24,2,real,0.25535065562254244
Spiral,a=0.01,25,2,real,0.25207006544869104
Spiral,a=0.01,26,2,real,0.25180582338301616
Spiral,a=0.01,27,2,real,0.24981689865248857
Spiral,a=0.01,28,2,real,0.24452202438844084
Spiral,a=0.01,29,2,real,0.2488970063460566
Spiral,a=0.01,30,2,real,0.25054942714622197
Spiral,a=0.01,31,2,real,0.22009037411026044
Spiral,a=0.01,0,2,shuffle,-0.005538631497468138
Spiral,a=0.01,1,2,shuffle,-0.02277056580954362
Spiral,a=0.01,2,2,shuffle,-0.04426656222808867
Spiral,a=0.01,3,2,shuffle,-0.032581387887711255
Spiral,a=0.01,4,2,shuffle,-0.04368081944872926
Spiral,a=0.01,5,2,shuffle,-0.04873549883276351
Spiral,a=0.01,6,2,shuffle,-0.05951656515310777
Spiral,a=0.01,7,2,shuffle,-0.0712449681973446
Spiral,a=0.01,8,2,shuffle,-0.09471396699716306
Spiral,a=0.01,9,2,shuffle,-0.11537310004612289
Spiral,a=0.01,10,2,shuffle,-0.11695765988616436
Spiral,a=0.01,11,2,shuffle,-0.14609688525488607
